                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  44665.7083  04/14/2022        0.0000       27.3420        0.0000        0.0000        0.0000        0.0000
  44665.7500  04/14/2022        0.0000       29.3033        0.0000        0.0000        0.0000        0.0000
  44665.7917  04/14/2022        0.0000       30.0404        0.0000        0.0000        0.0000        0.0000
  44665.8333  04/14/2022        0.0000       30.2648        0.0000        0.0000        0.0000        0.0000
  44665.8750  04/14/2022        0.0000       30.4916        0.0000        0.0000        0.0000        0.0000
  44665.9167  04/14/2022        0.0000       30.5288        0.0000        0.0000        0.0000        0.0000
  44665.9583  04/14/2022        0.0000       30.5466        0.0000        0.0000        0.0000        0.0000
  44666.0000  04/15/2022        0.0000       30.5644        0.0000        0.0000        0.0000        0.0000
  44666.0417  04/15/2022        0.0000       30.5815        0.0000        0.0000        0.0000        0.0000
  44666.0833  04/15/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44666.1250  04/15/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44666.1667  04/15/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44666.2083  04/15/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44666.2500  04/15/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44666.2917  04/15/2022        0.0000       30.5789        0.0000        0.0000        0.0000        0.0000
  44666.3333  04/15/2022        0.0000       30.4653        0.0000        0.0000        0.0000        0.0000
  44666.3750  04/15/2022        0.0000       29.8778        0.0000        0.0000        0.0000        0.0000
  44666.4167  04/15/2022        0.0000       29.5733        0.0000        0.0000        0.0000        0.0000
  44666.4583  04/15/2022        0.0000       27.7242        0.0000        0.0000        0.0000        0.0000
  44666.5000  04/15/2022        0.0000       27.3657        0.0000        0.0000        0.0000        0.0000
  44666.5417  04/15/2022        0.0000       27.0853        0.0000        0.0000        0.0000        0.0000
  44666.5833  04/15/2022        0.0000       27.0241        0.0000        0.0000        0.0000        0.0000
  44666.6250  04/15/2022        0.0000       27.0331        0.0000        0.0000        0.0000        0.0000
  44666.6667  04/15/2022        0.0000       27.0583        0.0000        0.0000        0.0000        0.0000
  44666.7083  04/15/2022        0.0000       27.4551        0.0000        0.0000        0.0000        0.0000
  44666.7500  04/15/2022        0.0000       29.4284        0.0000        0.0000        0.0000        0.0000
  44666.7917  04/15/2022        0.0000       30.0618        0.0000        0.0000        0.0000        0.0000
  44666.8333  04/15/2022        0.0000       30.3430        0.0000        0.0000        0.0000        0.0000
  44666.8750  04/15/2022        0.0000       30.5571        0.0000        0.0000        0.0000        0.0000
  44666.9167  04/15/2022        0.0000       30.5825        0.0000        0.0000        0.0000        0.0000
  44666.9583  04/15/2022        0.0000       30.5824        0.0000        0.0000        0.0000        0.0000
  44667.0000  04/16/2022        0.0000       30.5824        0.0000        0.0000        0.0000        0.0000
  44667.0417  04/16/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44667.0833  04/16/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44667.1250  04/16/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44667.1667  04/16/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44667.2083  04/16/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44667.2500  04/16/2022        0.0000       30.5823        0.0000        0.0000        0.0000        0.0000
  44667.2917  04/16/2022        0.0000       30.5786        0.0000        0.0000        0.0000        0.0000
  44667.3333  04/16/2022        0.0000       30.4557        0.0000        0.0000        0.0000        0.0000
  44667.3750  04/16/2022        0.0000       29.8697        0.0000        0.0000        0.0000        0.0000
  44667.4167  04/16/2022        0.0000       29.5235        0.0000        0.0000        0.0000        0.0000
  44667.4583  04/16/2022        0.0000       27.6495        0.0000        0.0000        0.0000        0.0000
  44667.5000  04/16/2022        0.0000       27.2601        0.0000        0.0000        0.0000        0.0000
  44667.5417  04/16/2022        0.0000       27.0231        0.0000        0.0000        0.0000        0.0000
  44667.5833  04/16/2022        0.0000       26.9640        0.0000        0.0000        0.0000        0.0000
  44667.6250  04/16/2022        0.0000       26.9843        0.0000        0.0000        0.0000        0.0000
  44667.6667  04/16/2022        0.0000       27.1652        0.0000        0.0000        0.0000        0.0000
  44667.7083  04/16/2022        0.0000       27.5294        0.0000        0.0000        0.0000        0.0000
  44667.7500  04/16/2022        0.0000       29.4730        0.0000        0.0000        0.0000        0.0000
  44667.7917  04/16/2022        0.0000       30.0013        0.0000        0.0000        0.0000        0.0000
  44667.8333  04/16/2022        0.0000       30.2999        0.0000        0.0000        0.0000        0.0000
  44667.8750  04/16/2022        0.0000       30.4984        0.0000        0.0000        0.0000        0.0000
  44667.9167  04/16/2022        0.0000       30.5098        0.0000        0.0000        0.0000        0.0000
  44667.9583  04/16/2022        0.0000       30.5151        0.0000        0.0000        0.0000        0.0000
  44668.0000  04/17/2022        0.0000       30.5211        0.0000        0.0000        0.0000        0.0000
  44668.0417  04/17/2022        0.0000       30.5491        0.0000        0.0000        0.0000        0.0000
  44668.0833  04/17/2022        0.0000       30.5548        0.0000        0.0000        0.0000        0.0000
  44668.1250  04/17/2022        0.0000       30.5606        0.0000        0.0000        0.0000        0.0000
  44668.1667  04/17/2022        0.0000       30.5662        0.0000        0.0000        0.0000        0.0000
  44668.2083  04/17/2022        0.0000       30.5717        0.0000        0.0000        0.0000        0.0000
  44668.2500  04/17/2022        0.0000       30.5771        0.0000        0.0000        0.0000        0.0000
  44668.2917  04/17/2022        0.0000       30.5775        0.0000        0.0000        0.0000        0.0000
  44668.3333  04/17/2022        0.0000       30.4164        0.0000        0.0000        0.0000        0.0000
  44668.3750  04/17/2022        0.0000       29.7503        0.0000        0.0000        0.0000        0.0000
  44668.4167  04/17/2022        0.0000       27.7409        0.0000        0.0000        0.0000        0.0000
  44668.4583  04/17/2022        0.0000       27.2023        0.0000        0.0000        0.0000        0.0000
  44668.5000  04/17/2022        0.0000       26.7560        0.0000        0.0000        0.0000        0.0000
  44668.5417  04/17/2022        0.0000       25.9987        0.0000        0.0000        0.0000        0.0000
  44668.5833  04/17/2022        0.0000       25.9600        0.0000        0.0000        0.0000        0.0000
  44668.6250  04/17/2022        0.0000       26.0289        0.0000        0.0000        0.0000        0.0000
  44668.6667  04/17/2022        0.0000       26.4254        0.0000        0.0000        0.0000        0.0000
  44668.7083  04/17/2022        0.0000       26.8694        0.0000        0.0000        0.0000        0.0000
  44668.7500  04/17/2022        0.0000       27.3442        0.0000        0.0000        0.0000        0.0000
  44668.7917  04/17/2022        0.0000       29.8579        0.0000        0.0000        0.0000        0.0000
  44668.8333  04/17/2022        0.0000       30.2130        0.0000        0.0000        0.0000        0.0000
  44668.8750  04/17/2022        0.0000       30.4362        0.0000        0.0000        0.0000        0.0000
  44668.9167  04/17/2022        0.0000       30.2783        0.0000        0.0000        0.0000        0.0000
  44668.9583  04/17/2022        0.0000       30.2956        0.0000        0.0000        0.0000        0.0000
  44669.0000  04/18/2022        0.0000       30.3131        0.0000        0.0000        0.0000        0.0000
  44669.0417  04/18/2022        0.0000       30.5075        0.0000        0.0000        0.0000        0.0000
  44669.0833  04/18/2022        0.0000       30.3362        0.0000        0.0000        0.0000        0.0000
  44669.1250  04/18/2022        0.0000       30.5406        0.0000        0.0000        0.0000        0.0000
  44669.1667  04/18/2022        0.0000       30.5569        0.0000        0.0000        0.0000        0.0000
  44669.2083  04/18/2022        0.0000       30.5655        0.0000        0.0000        0.0000        0.0000
  44669.2500  04/18/2022        0.0000       30.5741        0.0000        0.0000        0.0000        0.0000
  44669.2917  04/18/2022        0.0000       30.5795        0.0000        0.0000        0.0000        0.0000
  44669.3333  04/18/2022        0.0000       30.4831        0.0000        0.0000        0.0000        0.0000
  44669.3750  04/18/2022        0.0000       29.9220        0.0000        0.0000        0.0000        0.0000
  44669.4167  04/18/2022        0.0000       29.4313        0.0000        0.0000        0.0000        0.0000
  44669.4583  04/18/2022        0.0000       27.5281        0.0000        0.0000        0.0000        0.0000
  44669.5000  04/18/2022        0.0000       27.1455        0.0000        0.0000        0.0000        0.0000
  44669.5417  04/18/2022        0.0000       26.7855        0.0000        0.0000        0.0000        0.0000
  44669.5833  04/18/2022        0.0000       26.3323        0.0000        0.0000        0.0000        0.0000
  44669.6250  04/18/2022        0.0000       26.3628        0.0000        0.0000        0.0000        0.0000
  44669.6667  04/18/2022        0.0000       26.4587        0.0000        0.0000        0.0000        0.0000
  44669.7083  04/18/2022        0.0000       26.8893        0.0000        0.0000        0.0000        0.0000
  44669.7500  04/18/2022        0.0000       27.3603        0.0000        0.0000        0.0000        0.0000
  44669.7917  04/18/2022        0.0000       29.9130        0.0000        0.0000        0.0000        0.0000
  44669.8333  04/18/2022        0.0000       30.2703        0.0000        0.0000        0.0000        0.0000
  44669.8750  04/18/2022        0.0000       30.4800        0.0000        0.0000        0.0000        0.0000
  44669.9167  04/18/2022        0.0000       30.5038        0.0000        0.0000        0.0000        0.0000
  44669.9583  04/18/2022        0.0000       30.5163        0.0000        0.0000        0.0000        0.0000
  44670.0000  04/19/2022        0.0000       30.5284        0.0000        0.0000        0.0000        0.0000
  44670.0417  04/19/2022        0.0000       30.5321        0.0000        0.0000        0.0000        0.0000
  44670.0833  04/19/2022        0.0000       30.5434        0.0000        0.0000        0.0000        0.0000
  44670.1250  04/19/2022        0.0000       30.5547        0.0000        0.0000        0.0000        0.0000
