               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  44794.7917  08/21/2022        5.2962        5.2829        0.0000        0.0000        0.0000        0.0000
  44794.8333  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.8750  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.9167  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.9583  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.0000  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.0417  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.0833  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.1250  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.1667  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.2083  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.2500  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.2917  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.3333  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.3750  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.4167  08/22/2022        1.4219        1.4195        0.0000        0.0000        0.0000        0.0000
  44795.4583  08/22/2022        5.3046        5.2958        0.0000        0.0000        0.0000        0.0000
  44795.5000  08/22/2022        1.2714        1.2684        0.0000        0.0000        0.0000        0.0000
  44795.5417  08/22/2022        5.2990        5.2866        0.0000        0.0000        0.0000        0.0000
  44795.5833  08/22/2022        1.2714        1.2681        0.0000        0.0000        0.0000        0.0000
  44795.6250  08/22/2022        5.3008        5.2874        0.0000        0.0000        0.0000        0.0000
  44795.6667  08/22/2022        1.2692        1.2659        0.0000        0.0000        0.0000        0.0000
  44795.7083  08/22/2022        5.3017        5.2879        0.0000        0.0000        0.0000        0.0000
  44795.7500  08/22/2022        1.2692        1.2660        0.0000        0.0000        0.0000        0.0000
  44795.7917  08/22/2022        5.2952        5.2819        0.0000        0.0000        0.0000        0.0000
  44795.8333  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.8750  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.9167  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44795.9583  08/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.0000  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.0417  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.0833  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.1250  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.1667  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.2083  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.2500  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.2917  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.3333  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.3750  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.4167  08/23/2022        1.4219        1.4195        0.0000        0.0000        0.0000        0.0000
  44796.4583  08/23/2022        5.3056        5.2968        0.0000        0.0000        0.0000        0.0000
  44796.5000  08/23/2022        1.2714        1.2684        0.0000        0.0000        0.0000        0.0000
  44796.5417  08/23/2022        5.3016        5.2892        0.0000        0.0000        0.0000        0.0000
  44796.5833  08/23/2022        1.2692        1.2660        0.0000        0.0000        0.0000        0.0000
  44796.6250  08/23/2022        5.3019        5.2886        0.0000        0.0000        0.0000        0.0000
  44796.6667  08/23/2022        1.2692        1.2659        0.0000        0.0000        0.0000        0.0000
  44796.7083  08/23/2022        5.3023        5.2889        0.0000        0.0000        0.0000        0.0000
  44796.7500  08/23/2022        1.2692        1.2662        0.0000        0.0000        0.0000        0.0000
  44796.7917  08/23/2022        5.2965        5.2840        0.0000        0.0000        0.0000        0.0000
  44796.8333  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.8750  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.9167  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44796.9583  08/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.0000  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.0417  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.0833  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.1250  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.1667  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.2083  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.2500  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.2917  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.3333  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.3750  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.4167  08/24/2022        1.4219        1.4191        0.0000        0.0000        0.0000        0.0000
  44797.4583  08/24/2022        5.3056        5.2954        0.0000        0.0000        0.0000        0.0000
  44797.5000  08/24/2022        1.2714        1.2681        0.0000        0.0000        0.0000        0.0000
  44797.5417  08/24/2022        5.3013        5.2878        0.0000        0.0000        0.0000        0.0000
  44797.5833  08/24/2022        1.2692        1.2657        0.0000        0.0000        0.0000        0.0000
  44797.6250  08/24/2022        5.3019        5.2875        0.0000        0.0000        0.0000        0.0000
  44797.6667  08/24/2022        1.2692        1.2657        0.0000        0.0000        0.0000        0.0000
  44797.7083  08/24/2022        5.3512        5.3366        0.0000        0.0000        0.0000        0.0000
  44797.7500  08/24/2022        1.2692        1.2658        0.0000        0.0000        0.0000        0.0000
  44797.7917  08/24/2022        5.2969        5.2828        0.0000        0.0000        0.0000        0.0000
  44797.8333  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.8750  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.9167  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44797.9583  08/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.0000  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.0417  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.0833  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.1250  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.1667  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.2083  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.2500  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.2917  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.3333  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.3750  08/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44798.4167  08/25/2022        1.4219        1.4193        0.0000        0.0000        0.0000        0.0000
  44798.4583  08/25/2022        5.3057        5.2962        0.0000        0.0000        0.0000        0.0000
  44798.5000  08/25/2022        1.2714        1.2683        0.0000        0.0000        0.0000        0.0000
  44798.5417  08/25/2022        5.3009        5.2880        0.0000        0.0000        0.0000        0.0000
  44798.5833  08/25/2022        1.2692        1.2659        0.0000        0.0000        0.0000        0.0000
  44798.6250  08/25/2022        5.3013        5.2877        0.0000        0.0000        0.0000        0.0000
  44798.6667  08/25/2022        1.2692        1.2659        0.0000        0.0000        0.0000        0.0000
